  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.2804E+00  0.1130E+00  0.5785E-01  0.3131E-01  0.1903E-01  0.1120E-01
  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.1552E+00  0.6235E-01  0.3104E-01  0.1685E-01  0.9296E-02
  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.7703E-01  0.3272E-01  0.1651E-01  0.8699E-02
  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.3836E-01  0.1768E-01  0.8997E-02
  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.5748E-01  0.2001E-01  0.9817E-02
  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.2402E-01  0.1096E-01
  0.9318E-02  0.1161E-01  0.1481E-01  0.1945E-01  0.2650E-01  0.3790E-01  0.5794E-01  0.9733E-01  0.1838E+00  0.3372E+00  0.4382E+00  0.4451E+00  0.4077E+00  0.3519E+00  0.2738E+00  0.2110E+00  0.1780E+00  0.9757E-01  0.9283E-01  0.4000E-01  0.2692E-01
  0.2409E-02  0.3208E-02  0.4394E-02  0.6208E-02  0.9079E-02  0.1381E-01  0.2205E-01  0.3754E-01  0.7051E-01  0.1550E+00  0.3658E+00  0.5036E+00  0.4697E+00  0.3855E+00  0.2932E+00  0.2221E+00  0.1720E+00  0.9515E-01  0.8467E-01  0.3630E-01  0.2571E-01
  0.4784E-01  0.4784E-01  0.4784E-01  0.4784E-01  0.4784E-01  0.4784E-01  0.4784E-01  0.4784E-01  0.4784E-01  0.4784E-01  0.1067E+00  0.3727E+00  0.6404E+00  0.5018E+00  0.3483E+00  0.2392E+00  0.1675E+00  0.9289E-01  0.7424E-01  0.3255E-01  0.2390E-01
  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.1188E+01  0.5251E+00  0.2799E+00  0.1675E+00  0.9212E-01  0.6216E-01  0.2911E-01  0.2120E-01
  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.4847E+00  0.1838E+00  0.9389E-01  0.5106E-01  0.2626E-01  0.1762E-01
  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.2781E+00  0.9829E-01  0.4561E-01  0.2405E-01  0.1407E-01
  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.1122E+00  0.4618E-01  0.2246E-01  0.1179E-01
  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.4867E-01  0.2207E-01  0.1101E-01
  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.6657E-01  0.2317E-01  0.1120E-01
  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.2625E-01  0.1188E-01
  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.3465E-01  0.1289E-01
  0.2039E-02  0.2700E-02  0.3660E-02  0.5087E-02  0.7251E-02  0.1061E-01  0.1599E-01  0.2493E-01  0.4071E-01  0.7165E-01  0.1456E+00  0.3723E+00  0.6242E+00  0.5727E+00  0.4465E+00  0.3223E+00  0.2248E+00  0.1780E+00  0.9280E-01  0.7019E-01  0.2836E-01
  0.3389E-01  0.3389E-01  0.3389E-01  0.3389E-01  0.3389E-01  0.3389E-01  0.3389E-01  0.3389E-01  0.3389E-01  0.3389E-01  0.6186E-01  0.1522E+00  0.5129E+00  0.7200E+00  0.5343E+00  0.3558E+00  0.2324E+00  0.1673E+00  0.9092E-01  0.6027E-01  0.2679E-01
  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8458E+00  0.8035E+00  0.4379E+00  0.2478E+00  0.1556E+00  0.8861E-01  0.5023E-01  0.2501E-01
  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.7869E+00  0.2933E+00  0.1469E+00  0.8423E-01  0.4134E-01  0.2292E-01
  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.5095E+00  0.1569E+00  0.7554E-01  0.3496E-01  0.2026E-01
  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.1945E+00  0.7073E-01  0.3204E-01  0.1722E-01
  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.7064E-01  0.3066E-01  0.1493E-01
  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.8480E-01  0.2960E-01  0.1395E-01
  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.3098E-01  0.1386E-01
  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.3850E-01  0.1431E-01
  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01  0.1525E-01
  0.3285E-01  0.3285E-01  0.3285E-01  0.3285E-01  0.3285E-01  0.3285E-01  0.3285E-01  0.3285E-01  0.3285E-01  0.3285E-01  0.5337E-01  0.1023E+00  0.2325E+00  0.7280E+00  0.7833E+00  0.5393E+00  0.3540E+00  0.2130E+00  0.1300E+00  0.9781E-01  0.3703E-01
  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.3741E+00  0.1068E+01  0.6700E+00  0.3814E+00  0.2168E+00  0.1211E+00  0.8832E-01  0.3334E-01
  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.1195E+01  0.4624E+00  0.2277E+00  0.1136E+00  0.7542E-01  0.2975E-01
  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.8412E+00  0.2550E+00  0.1112E+00  0.6092E-01  0.2654E-01
  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.3484E+00  0.1136E+00  0.4931E-01  0.2378E-01
  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.1168E+00  0.4501E-01  0.2126E-01
  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.1219E+00  0.4235E-01  0.1905E-01
  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.4015E-01  0.1763E-01
  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.4589E-01  0.1705E-01
  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01  0.1725E-01
  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01  0.1857E-01
