       p_x	       p_y	       p_z	       v	       E	A	Z	polar angle
  -0.24856	 -0.684613	   0.31071	0.644663	0.289307	1	0	109.954
 -0.599668	    0.1179	  0.291479	0.584884	0.218663	1	0	168.877
 -0.522783	  0.372843	  0.104542	0.569913	0.203528	1	1	144.504
   0.87551	  0.304059	  0.327424	0.723085	0.420374	1	0	19.1518
 -0.447443	  0.058147	  0.732864	0.675671	0.334733	1	0	172.596
  0.432175	  0.405969	  0.204199	0.555389	0.190161	1	0	43.2092
 -0.083263	  0.141651	  0.957105	0.718891	 0.41184	1	0	120.447
  -0.30657	  0.556477	  0.321863	0.604316	0.239545	1	0	118.851
  0.217497	  0.556833	  0.270217	0.572722	0.206472	1	0	68.6646
  0.851305	   2.04121	   133.859	0.350604	 24.2382	381	151	67.361
 -0.322285	 -0.318558	  0.712496	0.669049	0.324078	1	1	135.333
  0.060015	 -0.501303	  0.612221	0.645875	0.290644	1	1	83.1732
 -0.448184	 -0.218468	  0.146818	0.484286	0.134254	1	0	154.013
  0.371298	  0.011948	  0.842393	0.700103	0.376048	1	0	1.84309
 -0.174057	 -0.217191	  0.978117	0.734703	0.445161	1	0	128.709
 -0.063988	 -0.806496	   1.66867	0.702821	0.761583	2	1	94.5365
  0.444332	 -0.185445	  0.314572	0.522713	0.162282	1	1	22.6536
  -1.01988	  0.351424	  0.221997	0.506069	0.299249	2	1	160.987
  -0.16914	  0.539993	 -0.019887	0.516784	0.157646	1	1	107.392
  0.618069	 -0.548069	  0.411196	0.700909	0.377508	1	0	41.5649
 -0.528113	 -0.110033	  0.507924	0.619453	0.257126	1	0	168.231
  0.237272	 -0.355575	   139.092	 0.36416	 26.2264	379	151	56.2852
  0.094335	  0.688925	  0.712117	0.727746	0.429652	1	1	82.203
 -0.546603	 -0.091037	  0.267694	0.548558	0.183859	1	1	170.544
  0.457262	 -0.279709	  0.723533	0.692523	0.362258	1	1	31.4543
  0.568222	  0.032206	  0.545977	0.643552	0.287499	1	1	3.24397
   0.21782	 -0.235027	   2.24935	0.770949	  1.0701	2	1	47.1761
 -0.071693	  0.636522	  0.234455	0.587719	0.221599	1	0	96.4264
  0.721336	  0.264329	  0.317968	0.662927	0.315201	1	0	20.1251
 -0.563006	  0.217462	  0.765536	0.720222	0.414526	1	0	158.881
 -0.184168	  0.203156	  -0.21909	0.350126	0.0634528	1	0	132.194
 -0.926884	  0.728919	   1.04202	0.642457	0.572362	2	1	141.818
  0.540421	   0.46143	  0.180677	0.615858	0.252572	1	1	40.4919
 -0.461497	  -0.11896	 -0.076126	0.457131	0.116769	1	0	165.546
  0.733434	 -0.149855	  0.430898	0.676999	0.336843	1	0	11.5477
   2.00145	  -1.63307	   139.289	0.363828	 26.2423	380	153	39.2126
   0.21808	  0.606482	  0.571783	0.676468	 0.33564	1	1	70.2224
  -1.35499	 -0.587586	  0.976161	0.685944	0.702897	2	0	156.556
 -0.316633	  0.496812	  0.361261	0.592745	0.226894	1	0	122.511
 -0.450341	 -0.380937	 -0.038723	0.532745	0.170568	1	0	139.773
  0.957685	  0.173672	    1.1718	0.629951	0.540124	2	0	10.2786
  0.568568	   1.28651	  0.012423	0.446857	0.331757	3	1	66.1571
  -0.50157	 -0.430163	  0.473839	0.655008	0.303362	1	1	139.383
  0.147079	 -0.298601	  0.857986	0.700336	 0.37607	1	1	63.777
  -0.21014	  0.178304	   1.00987	0.744749	 0.46757	1	1	139.685
 -0.142592	 -0.330759	  0.784668	0.676847	0.336601	1	0	113.321
  -2.66608	   5.46725	   139.517	0.359658	 25.9823	386	153	115.996
 -0.272395	  -0.97735	  0.592393	0.781486	0.565391	1	1	105.574
 -0.680704	  0.604391	  0.632164	0.763309	0.513937	1	1	138.399
   1.06317	 -0.281404	   1.39291	0.687036	0.706181	2	1	14.8254
  0.728189	 -0.182391	 -0.100109	0.628193	0.267567	1	1	14.0617
 -0.080621	 -0.517956	  0.312125	 0.54482	0.180786	1	0	98.8473
 -0.228423	 -0.291508	 -0.172214	0.399219	0.0850619	1	1	128.082
  0.183133	 -0.604677	   0.33256	0.605675	0.240818	1	1	73.1506
   0.07489	   2.24597	   135.229	0.356201	 24.9044	378	153	88.0903
   0.68579	  -0.24612	  0.410438	 0.66547	0.318657	1	1	19.7423
  0.545471	 -0.311283	  0.629944	0.688111	0.354714	1	1	29.7121
 -0.333376	  0.495917	  0.591897	0.667595	0.321865	1	1	123.911
  0.348457	 -0.167805	 -0.159391	0.406935	0.0889627	1	0	25.7139
 -0.465744	  0.010145	  0.526432	0.599295	0.233976	1	0	178.752
 -0.071198	  0.070472	  0.996378	0.729469	 0.43378	1	0	135.294
  0.480357	 -0.347445	  0.819663	0.732913	0.441228	1	0	35.8785
