       p_x	       p_y	       p_z	       v	       E	A	Z	polar angle
 -0.315051	 -0.064498	  0.585713	0.579786	0.213475	1	0	168.43
 -0.084409	  0.081483	 -0.125908	0.180274	0.0156403	1	0	136.011
  0.261903	 -0.149668	  0.328283	0.428903	0.100464	1	0	29.7464
  0.325434	  0.053703	  0.506842	0.541437	0.177871	1	0	9.37049
  0.253028	 -0.760765	  0.705561	0.751003	0.483084	1	0	71.6031
 -0.545948	 -0.403075	 -0.097973	0.590127	0.223883	1	1	143.562
 -0.026084	 -0.098272	  0.532145	 0.49975	0.145084	1	0	104.865
  0.148326	  0.493543	  0.970344	 0.50497	0.297784	2	0	73.2728
 -0.287939	  0.102082	   2.73678	0.439193	0.637086	6	1	160.479
  0.064257	  0.306352	  0.104716	0.331621	0.0563225	1	0	78.1541
  0.272743	  -0.22839	  0.332355	0.460279	0.118701	1	0	39.9422
  0.224335	  0.122446	  0.819885	 0.67489	0.333498	1	0	28.6265
 -0.107351	 -0.251201	 -0.009831	0.144038	 0.01979	2	0	113.14
 -0.090102	  0.213961	  0.244327	0.337829	0.0586544	1	0	112.837
 -0.004079	  0.077638	  0.238786	0.258358	   0.033	1	0	93.0076
   0.20512	  0.045577	  0.090252	0.236625	0.027446	1	0	12.5274
 -0.270857	 -0.202111	  0.244229	0.406201	0.0885009	1	1	143.27
  0.325455	  0.685948	  0.807075	 0.36605	0.210095	3	0	64.6176
 -0.194746	  0.018439	  0.459441	0.469528	0.124519	1	0	174.591
  0.153613	  0.269568	  0.361944	0.452694	0.114085	1	0	60.3235
  -0.17763	  0.256119	   2.43181	0.656771	0.917974	3	2	124.743
  0.043961	  0.147191	  0.141596	0.217181	0.0229606	1	0	73.3709
  0.595193	   0.08665	   1.74172	0.547408	0.549132	3	0	8.28311
 -0.219687	   0.37203	  0.594252	0.616227	0.253277	1	0	120.562
  0.077358	   -0.2365	  -0.25087	0.352189	0.0642813	1	0	71.8874
 -0.178846	  -0.00236	  0.970018	0.724285	0.422854	1	0	179.244
  0.034973	 -0.192008	   2.33998	0.640282	0.850299	3	0	79.6772
 -0.075693	 -0.250307	  0.015242	0.268703	0.035852	1	0	106.825
